OrderID,OrderDate,CustomerID,CustomerName,Gender,Age,City,Region,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,GrossSales,DiscountAmount,Sales,Cost,Profit,PaymentMethod,OrderStatus
ORD007402,2025-01-13,CUST00955,Leah Deleon,Male,59,Multan,Sindh,P018,Desk,Furniture,3,25000,0.05,75000,3750.0,71250.0,51000,20250.0,Bank Transfer,Completed
ORD007403,2024-01-02,CUST03690,Darlene Kennedy,Male,50,Lahore,Punjab,P017,Office Chair,Furniture,1,32000,0.1,32000,3200.0,28800.0,22000,6800.0,Cash,Completed
ORD007404,2025-03-25,CUST04450,Amber Carroll,Female,21,Lahore,Sindh,P012,Jeans,Fashion,5,4500,0.05,22500,1125.0,21375.0,13500,7875.0,Debit Card,Completed
ORD007405,2025-07-22,CUST02949,Jill Hudson,Male,35,Faisalabad,KPK,P006,Mouse,Accessories,4,2500,0.05,10000,500.0,9500.0,6000,3500.0,Bank Transfer,Completed
ORD007406,2025-03-02,CUST03242,Michelle Hill,Male,52,Quetta,KPK,P007,Monitor,Electronics,5,45000,0.0,225000,0.0,225000.0,160000,65000.0,Credit Card,Completed
ORD007407,2025-10-11,CUST02396,Katherine Stein,Male,28,Rawalpindi,Balochistan,P017,Office Chair,Furniture,4,32000,0.0,128000,0.0,128000.0,88000,40000.0,Cash,Completed
ORD007408,2024-10-05,CUST02045,Cheryl Roth,Female,49,Peshawar,Sindh,P016,Vacuum Cleaner,Home Appliances,4,28000,0.0,112000,0.0,112000.0,76000,36000.0,Bank Transfer,Pending
ORD007409,2024-08-01,CUST03600,Rachel Daniel,Female,46,Faisalabad,KPK,P001,Laptop,Electronics,1,120000,0.05,120000,6000.0,114000.0,95000,19000.0,Debit Card,Completed
ORD007410,2024-10-11,CUST03991,Antonio Young,Male,50,Lahore,KPK,P011,T-Shirt,Fashion,5,2500,0.15,12500,1875.0,10625.0,7000,3625.0,Cash,Completed
ORD007411,2025-06-26,CUST04015,Aaron Crawford,Female,27,Lahore,Punjab,P010,Shoes,Fashion,1,9000,0.15,9000,1350.0,7650.0,5500,2150.0,Bank Transfer,Completed
ORD007412,2025-12-18,CUST02056,Jennifer Weaver,Female,34,Rawalpindi,Punjab,P001,Laptop,Electronics,3,120000,0.05,360000,18000.0,342000.0,285000,57000.0,Debit Card,Completed
ORD007413,2024-09-30,CUST02671,Anna Santos,Female,38,Quetta,KPK,P011,T-Shirt,Fashion,3,2500,0.0,7500,0.0,7500.0,4200,3300.0,Bank Transfer,Completed
ORD007414,2024-01-11,CUST01576,Jennifer Mclean,Male,33,Multan,Islamabad,P003,Headphones,Electronics,3,8500,0.0,25500,0.0,25500.0,15000,10500.0,Cash,Completed
ORD007415,2024-02-16,CUST01853,Nicholas Wood,Female,36,Faisalabad,KPK,P016,Vacuum Cleaner,Home Appliances,3,28000,0.05,84000,4200.0,79800.0,57000,22800.0,Debit Card,Completed
ORD007416,2025-05-29,CUST02214,Robin Lyons,Female,41,Rawalpindi,Islamabad,P001,Laptop,Electronics,4,120000,0.0,480000,0.0,480000.0,380000,100000.0,JazzCash,Completed
ORD007417,2025-10-03,CUST01227,Chad Vasquez,Male,43,Peshawar,Balochistan,P007,Monitor,Electronics,3,45000,0.0,135000,0.0,135000.0,96000,39000.0,Cash,Completed
ORD007418,2025-03-13,CUST01664,Sarah Ramirez,Male,37,Lahore,Sindh,P011,T-Shirt,Fashion,1,2500,0.05,2500,125.0,2375.0,1400,975.0,Bank Transfer,Completed
ORD007419,2025-08-06,CUST00364,Gary Butler,Male,33,Rawalpindi,Balochistan,P017,Office Chair,Furniture,5,32000,0.15,160000,24000.0,136000.0,110000,26000.0,JazzCash,Completed
ORD007420,2025-11-01,CUST01948,Alyssa Wilson,Male,27,Peshawar,Balochistan,P019,Table Lamp,Furniture,5,5000,0.0,25000,0.0,25000.0,14000,11000.0,Debit Card,Completed
ORD007421,2025-03-02,CUST04754,Helen Wilson,Male,49,Lahore,KPK,P014,Air Fryer,Home Appliances,1,22000,0.05,22000,1100.0,20900.0,15000,5900.0,Credit Card,Completed
ORD007422,2025-03-07,CUST03633,Nicole Coleman,Male,31,Faisalabad,Balochistan,P016,Vacuum Cleaner,Home Appliances,2,28000,0.0,56000,0.0,56000.0,38000,18000.0,Bank Transfer,Completed
ORD007423,2024-05-09,CUST03482,Gabrielle Lowe,Female,34,Faisalabad,Balochistan,P017,Office Chair,Furniture,2,32000,0.1,64000,6400.0,57600.0,44000,13600.0,Bank Transfer,Completed
ORD007424,2024-01-22,CUST01275,Linda Costa,Male,22,Lahore,Balochistan,P014,Air Fryer,Home Appliances,2,22000,0.05,44000,2200.0,41800.0,30000,11800.0,Cash,Completed
ORD007425,2025-01-23,CUST01446,Michael Moore,Male,44,Rawalpindi,Punjab,P009,Backpack,Fashion,2,5500,0.05,11000,550.0,10450.0,6400,4050.0,Credit Card,Completed
ORD007426,2024-05-14,CUST04828,Patricia Castro,Male,37,Rawalpindi,Sindh,P013,Coffee Maker,Home Appliances,4,15000,0.05,60000,3000.0,57000.0,40000,17000.0,Cash,Completed
ORD007427,2025-06-15,CUST02958,Christopher Farmer,Female,44,Peshawar,Islamabad,P002,Smartphone,Electronics,4,85000,0.1,340000,34000.0,306000.0,260000,46000.0,JazzCash,Completed
ORD007428,2024-08-07,CUST03457,Kathleen Young,Male,42,Rawalpindi,KPK,P020,Bookshelf,Furniture,5,18000,0.0,90000,0.0,90000.0,60000,30000.0,Credit Card,Completed
ORD007429,2024-11-28,CUST02166,John Perry,Female,57,Peshawar,Balochistan,P008,USB Cable,Accessories,5,1200,0.0,6000,0.0,6000.0,3000,3000.0,Credit Card,Completed
ORD007430,2024-05-09,CUST01010,Ryan Cooper,Male,34,Quetta,Balochistan,P004,Smart Watch,Electronics,4,18000,0.1,72000,7200.0,64800.0,48000,16800.0,Cash,Completed
ORD007431,2024-02-01,CUST02820,Travis Mitchell,Male,48,Lahore,KPK,P005,Keyboard,Accessories,4,4500,0.0,18000,0.0,18000.0,11200,6800.0,Credit Card,Pending
ORD007432,2025-08-24,CUST01729,Margaret Moore,Female,19,Peshawar,Balochistan,P015,Blender,Home Appliances,5,12000,0.1,60000,6000.0,54000.0,40000,14000.0,Bank Transfer,Completed
ORD007433,2025-02-28,CUST00696,David Jackson,Female,58,Multan,Sindh,P002,Smartphone,Electronics,1,85000,0.0,85000,0.0,85000.0,65000,20000.0,Debit Card,Completed
ORD007434,2024-10-24,CUST04618,Danielle Campbell,Female,26,Rawalpindi,KPK,P009,Backpack,Fashion,4,5500,0.2,22000,4400.0,17600.0,12800,4800.0,Cash,Returned
ORD007435,2025-05-18,CUST02385,Sierra Edwards MD,Male,25,Peshawar,Balochistan,P008,USB Cable,Accessories,1,1200,0.0,1200,0.0,1200.0,600,600.0,JazzCash,Completed
ORD007436,2025-11-15,CUST01383,Derrick Pacheco,Female,49,Quetta,Punjab,P011,T-Shirt,Fashion,3,2500,0.1,7500,750.0,6750.0,4200,2550.0,Cash,Cancelled
ORD007437,2024-12-22,CUST02496,Brandon Lyons,Male,31,Faisalabad,Islamabad,P013,Coffee Maker,Home Appliances,1,15000,0.0,15000,0.0,15000.0,10000,5000.0,Cash,Completed
ORD007438,2025-03-30,CUST03606,Elizabeth Swanson,Male,39,Peshawar,Islamabad,P007,Monitor,Electronics,1,45000,0.0,45000,0.0,45000.0,32000,13000.0,JazzCash,Returned
ORD007439,2025-02-04,CUST01848,Molly Morales,Male,33,Islamabad,Islamabad,P019,Table Lamp,Furniture,4,5000,0.15,20000,3000.0,17000.0,11200,5800.0,JazzCash,Cancelled
ORD007440,2025-07-12,CUST01729,Margaret Moore,Female,19,Peshawar,Balochistan,P015,Blender,Home Appliances,3,12000,0.0,36000,0.0,36000.0,24000,12000.0,JazzCash,Completed
ORD007441,2025-12-09,CUST00653,Robert Martinez,Female,30,Peshawar,Punjab,P012,Jeans,Fashion,2,4500,0.05,9000,450.0,8550.0,5400,3150.0,Debit Card,Completed
ORD007442,2025-03-30,CUST00759,Sean Miller,Female,55,Faisalabad,Punjab,P013,Coffee Maker,Home Appliances,1,15000,0.0,15000,0.0,15000.0,10000,5000.0,JazzCash,Completed
ORD007443,2024-02-03,CUST01280,Jean Brown,Male,22,Lahore,Balochistan,P001,Laptop,Electronics,3,120000,0.0,360000,0.0,360000.0,285000,75000.0,JazzCash,Completed
ORD007444,2024-09-04,CUST00442,Lindsey Stephens,Female,53,Multan,Islamabad,P008,USB Cable,Accessories,3,1200,0.0,3600,0.0,3600.0,1800,1800.0,Credit Card,Completed
ORD007445,2024-02-11,CUST04505,Tara Price MD,Male,25,Lahore,Sindh,P015,Blender,Home Appliances,4,12000,0.05,48000,2400.0,45600.0,32000,13600.0,Cash,Completed
ORD007446,2024-05-02,CUST04906,Sherry Pugh,Male,23,Rawalpindi,KPK,P014,Air Fryer,Home Appliances,3,22000,0.0,66000,0.0,66000.0,45000,21000.0,JazzCash,Completed
ORD007447,2024-01-27,CUST03489,Colleen Martin,Male,53,Rawalpindi,Punjab,P008,USB Cable,Accessories,2,1200,0.0,2400,0.0,2400.0,1200,1200.0,JazzCash,Completed
ORD007448,2025-04-06,CUST03574,Casey Cooper,Female,22,Rawalpindi,Punjab,P003,Headphones,Electronics,4,8500,0.05,34000,1700.0,32300.0,20000,12300.0,Debit Card,Completed
ORD007449,2025-07-24,CUST04793,Renee Johnson,Male,37,Lahore,Islamabad,P012,Jeans,Fashion,1,4500,0.0,4500,0.0,4500.0,2700,1800.0,JazzCash,Completed
ORD007450,2024-05-26,CUST04194,Tammy Holmes MD,Female,39,Faisalabad,Sindh,P015,Blender,Home Appliances,4,12000,0.1,48000,4800.0,43200.0,32000,11200.0,Debit Card,Completed
ORD007451,2025-05-10,CUST03971,Stephen Burns DDS,Female,60,Rawalpindi,KPK,P016,Vacuum Cleaner,Home Appliances,1,28000,0.2,28000,5600.0,22400.0,19000,3400.0,JazzCash,Completed
ORD007452,2025-09-18,CUST04638,Kayla Parker,Female,23,Karachi,KPK,P007,Monitor,Electronics,4,45000,0.15,180000,27000.0,153000.0,128000,25000.0,Bank Transfer,Completed
ORD007453,2025-04-30,CUST01527,Ricky King,Male,46,Rawalpindi,Punjab,P018,Desk,Furniture,3,25000,0.2,75000,15000.0,60000.0,51000,9000.0,Bank Transfer,Completed
ORD007454,2025-04-04,CUST00191,Daniel Chan,Male,28,Faisalabad,Sindh,P013,Coffee Maker,Home Appliances,2,15000,0.05,30000,1500.0,28500.0,20000,8500.0,Credit Card,Pending
ORD007455,2025-12-11,CUST01874,Stacey Stark,Female,46,Islamabad,Punjab,P006,Mouse,Accessories,4,2500,0.0,10000,0.0,10000.0,6000,4000.0,Credit Card,Completed
ORD007456,2024-05-07,CUST03016,Mr. Michael Hill,Male,54,Rawalpindi,Balochistan,P002,Smartphone,Electronics,5,85000,0.1,425000,42500.0,382500.0,325000,57500.0,Debit Card,Completed
ORD007457,2025-01-10,CUST00258,Jacob Frazier,Female,54,Faisalabad,Islamabad,P002,Smartphone,Electronics,3,85000,0.0,255000,0.0,255000.0,195000,60000.0,Bank Transfer,Completed
ORD007458,2025-10-26,CUST00155,Carlos Boyd,Female,40,Peshawar,Sindh,P019,Table Lamp,Furniture,4,5000,0.05,20000,1000.0,19000.0,11200,7800.0,Debit Card,Completed
ORD007459,2024-03-23,CUST02992,Peter West,Female,26,Quetta,Balochistan,P006,Mouse,Accessories,3,2500,0.1,7500,750.0,6750.0,4500,2250.0,Bank Transfer,Completed
ORD007460,2025-06-18,CUST04094,Dana Daniels,Female,46,Multan,Islamabad,P010,Shoes,Fashion,5,9000,0.15,45000,6750.0,38250.0,27500,10750.0,JazzCash,Completed
ORD007461,2025-06-06,CUST03903,Kelly Anderson,Female,34,Multan,Punjab,P017,Office Chair,Furniture,3,32000,0.0,96000,0.0,96000.0,66000,30000.0,Credit Card,Completed
ORD007462,2025-11-29,CUST02276,Kelsey Smith,Female,27,Peshawar,KPK,P019,Table Lamp,Furniture,3,5000,0.0,15000,0.0,15000.0,8400,6600.0,JazzCash,Completed
ORD007463,2025-09-19,CUST03583,Shannon White,Male,64,Islamabad,Balochistan,P016,Vacuum Cleaner,Home Appliances,4,28000,0.1,112000,11200.0,100800.0,76000,24800.0,Debit Card,Completed
ORD007464,2025-11-04,CUST04170,Pamela Smith PhD,Male,49,Islamabad,KPK,P018,Desk,Furniture,3,25000,0.0,75000,0.0,75000.0,51000,24000.0,Bank Transfer,Completed
ORD007465,2024-04-12,CUST02413,Christine Hernandez,Male,19,Karachi,Islamabad,P019,Table Lamp,Furniture,4,5000,0.2,20000,4000.0,16000.0,11200,4800.0,Debit Card,Pending
ORD007466,2025-06-02,CUST00024,Misty Nunez,Male,43,Rawalpindi,Sindh,P002,Smartphone,Electronics,2,85000,0.0,170000,0.0,170000.0,130000,40000.0,Debit Card,Pending
ORD007467,2024-12-27,CUST01742,Hector Ellis,Female,34,Quetta,Balochistan,P003,Headphones,Electronics,5,8500,0.1,42500,4250.0,38250.0,25000,13250.0,Bank Transfer,Completed
ORD007468,2025-11-14,CUST03161,Anthony Carter,Male,60,Multan,Punjab,P015,Blender,Home Appliances,1,12000,0.1,12000,1200.0,10800.0,8000,2800.0,Credit Card,Completed
ORD007469,2024-09-12,CUST03606,Elizabeth Swanson,Male,39,Peshawar,Islamabad,P015,Blender,Home Appliances,5,12000,0.0,60000,0.0,60000.0,40000,20000.0,Bank Transfer,Completed
ORD007470,2024-09-03,CUST03372,Shawn Santos,Female,64,Rawalpindi,KPK,P012,Jeans,Fashion,3,4500,0.05,13500,675.0,12825.0,8100,4725.0,Credit Card,Completed
ORD007471,2024-07-10,CUST02092,Danielle Dyer,Female,23,Faisalabad,KPK,P020,Bookshelf,Furniture,4,18000,0.15,72000,10800.0,61200.0,48000,13200.0,JazzCash,Completed
ORD007472,2025-09-17,CUST01061,Beth Warner,Female,41,Lahore,Islamabad,P013,Coffee Maker,Home Appliances,1,15000,0.0,15000,0.0,15000.0,10000,5000.0,Debit Card,Completed
ORD007473,2025-06-18,CUST03352,Deborah Bauer,Male,48,Multan,KPK,P002,Smartphone,Electronics,1,85000,0.0,85000,0.0,85000.0,65000,20000.0,JazzCash,Completed
ORD007474,2024-11-09,CUST00461,Nathaniel Jones,Male,35,Peshawar,Islamabad,P018,Desk,Furniture,3,25000,0.0,75000,0.0,75000.0,51000,24000.0,Credit Card,Completed
ORD007475,2024-10-02,CUST02118,David Castillo,Female,63,Faisalabad,Balochistan,P015,Blender,Home Appliances,1,12000,0.1,12000,1200.0,10800.0,8000,2800.0,JazzCash,Completed
ORD007476,2025-01-07,CUST01607,Michelle Cruz,Male,64,Faisalabad,KPK,P018,Desk,Furniture,4,25000,0.0,100000,0.0,100000.0,68000,32000.0,Cash,Completed
ORD007477,2025-03-19,CUST00072,Kimberly Green,Male,19,Rawalpindi,Punjab,P013,Coffee Maker,Home Appliances,3,15000,0.05,45000,2250.0,42750.0,30000,12750.0,Credit Card,Completed
ORD007478,2025-10-09,CUST04924,Kelly Dudley,Female,23,Lahore,Sindh,P006,Mouse,Accessories,5,2500,0.05,12500,625.0,11875.0,7500,4375.0,Credit Card,Completed
ORD007479,2024-07-13,CUST04273,Michael Moreno,Male,52,Islamabad,Islamabad,P008,USB Cable,Accessories,3,1200,0.15,3600,540.0,3060.0,1800,1260.0,Bank Transfer,Pending
ORD007480,2024-09-14,CUST00707,David Turner,Male,52,Rawalpindi,Punjab,P016,Vacuum Cleaner,Home Appliances,3,28000,0.05,84000,4200.0,79800.0,57000,22800.0,Credit Card,Pending
ORD007481,2025-08-04,CUST01929,Juan Garcia,Female,45,Faisalabad,Balochistan,P020,Bookshelf,Furniture,1,18000,0.0,18000,0.0,18000.0,12000,6000.0,JazzCash,Cancelled
ORD007482,2024-12-25,CUST04980,Patricia Evans,Male,36,Peshawar,Punjab,P003,Headphones,Electronics,2,8500,0.15,17000,2550.0,14450.0,10000,4450.0,Debit Card,Returned
ORD007483,2025-07-01,CUST02799,Alison Fisher,Female,52,Rawalpindi,Balochistan,P017,Office Chair,Furniture,1,32000,0.0,32000,0.0,32000.0,22000,10000.0,Debit Card,Completed
ORD007484,2024-04-17,CUST01178,Jack Nolan,Male,26,Quetta,KPK,P018,Desk,Furniture,2,25000,0.15,50000,7500.0,42500.0,34000,8500.0,Bank Transfer,Completed
ORD007485,2024-01-24,CUST00154,Linda Nelson,Male,27,Faisalabad,Sindh,P012,Jeans,Fashion,3,4500,0.0,13500,0.0,13500.0,8100,5400.0,Cash,Completed
ORD007486,2025-10-13,CUST00030,Aaron Lewis,Male,25,Multan,Islamabad,P007,Monitor,Electronics,3,45000,0.0,135000,0.0,135000.0,96000,39000.0,JazzCash,Completed
ORD007487,2025-04-09,CUST03312,Lisa Knight,Female,31,Faisalabad,Punjab,P012,Jeans,Fashion,5,4500,0.1,22500,2250.0,20250.0,13500,6750.0,Cash,Completed
ORD007488,2024-01-22,CUST03827,Susan Moore,Male,33,Multan,Islamabad,P003,Headphones,Electronics,1,8500,0.05,8500,425.0,8075.0,5000,3075.0,Cash,Completed
ORD007489,2025-05-16,CUST04787,Jessica Lynn,Female,48,Quetta,Balochistan,P012,Jeans,Fashion,5,4500,0.0,22500,0.0,22500.0,13500,9000.0,Credit Card,Completed
ORD007490,2025-12-16,CUST01875,Ricky Church,Female,47,Rawalpindi,Balochistan,P015,Blender,Home Appliances,4,12000,0.2,48000,9600.0,38400.0,32000,6400.0,Debit Card,Completed
ORD007491,2025-05-15,CUST00237,Glenn Smith,Male,40,Rawalpindi,Islamabad,P017,Office Chair,Furniture,3,32000,0.1,96000,9600.0,86400.0,66000,20400.0,Credit Card,Completed
ORD007492,2025-08-15,CUST02186,Nicholas Nelson,Female,18,Multan,Sindh,P012,Jeans,Fashion,5,4500,0.0,22500,0.0,22500.0,13500,9000.0,JazzCash,Completed
ORD007493,2025-02-10,CUST04726,Jennifer Johnson,Male,46,Faisalabad,Islamabad,P009,Backpack,Fashion,4,5500,0.05,22000,1100.0,20900.0,12800,8100.0,Cash,Completed
ORD007494,2024-11-25,CUST00618,Jennifer Phillips,Male,29,Rawalpindi,Islamabad,P001,Laptop,Electronics,2,120000,0.15,240000,36000.0,204000.0,190000,14000.0,Bank Transfer,Completed
ORD007495,2025-12-03,CUST01572,Paige Ramirez,Male,43,Multan,Balochistan,P016,Vacuum Cleaner,Home Appliances,1,28000,0.0,28000,0.0,28000.0,19000,9000.0,Bank Transfer,Completed
ORD007496,2024-10-12,CUST02438,Zachary Hernandez,Male,60,Karachi,KPK,P015,Blender,Home Appliances,4,12000,0.15,48000,7200.0,40800.0,32000,8800.0,Cash,Completed
ORD007497,2024-05-26,CUST04456,Matthew Patel,Male,19,Multan,Punjab,P011,T-Shirt,Fashion,1,2500,0.0,2500,0.0,2500.0,1400,1100.0,Cash,Completed
ORD007498,2025-01-18,CUST00582,Sarah Acosta,Female,26,Karachi,KPK,P005,Keyboard,Accessories,3,4500,0.0,13500,0.0,13500.0,8400,5100.0,Cash,Completed
ORD007499,2024-01-11,CUST02255,Amanda Miller,Female,56,Karachi,Islamabad,P007,Monitor,Electronics,2,45000,0.0,90000,0.0,90000.0,64000,26000.0,Bank Transfer,Completed
ORD007500,2024-10-02,CUST00601,Ethan Hill,Male,48,Quetta,Islamabad,P003,Headphones,Electronics,3,8500,0.0,25500,0.0,25500.0,15000,10500.0,Bank Transfer,Cancelled
ORD007501,2025-07-21,CUST00979,Paula Morton,Male,37,Peshawar,KPK,P013,Coffee Maker,Home Appliances,4,15000,0.0,60000,0.0,60000.0,40000,20000.0,Credit Card,Cancelled
ORD007502,2025-11-15,CUST00515,Christine Miller,Male,21,Multan,Punjab,P013,Coffee Maker,Home Appliances,2,15000,0.0,30000,0.0,30000.0,20000,10000.0,Bank Transfer,Completed
ORD007503,2024-10-29,CUST00810,Jon Burke,Male,22,Rawalpindi,KPK,P019,Table Lamp,Furniture,4,5000,0.05,20000,1000.0,19000.0,11200,7800.0,Credit Card,Cancelled
ORD007504,2024-07-22,CUST02486,Blake Lynch,Female,54,Rawalpindi,KPK,P010,Shoes,Fashion,1,9000,0.0,9000,0.0,9000.0,5500,3500.0,JazzCash,Completed
ORD007505,2024-12-10,CUST01447,Joshua Fowler,Female,52,Peshawar,Punjab,P007,Monitor,Electronics,3,45000,0.1,135000,13500.0,121500.0,96000,25500.0,Cash,Completed
ORD007506,2024-09-22,CUST00469,Natalie Fleming,Male,20,Faisalabad,Punjab,P020,Bookshelf,Furniture,1,18000,0.2,18000,3600.0,14400.0,12000,2400.0,JazzCash,Returned
ORD007507,2024-01-22,CUST00630,Matthew Johnson,Male,48,Multan,Balochistan,P015,Blender,Home Appliances,2,12000,0.0,24000,0.0,24000.0,16000,8000.0,Bank Transfer,Completed
ORD007508,2025-06-19,CUST03383,Mrs. Lindsey Bennett MD,Male,25,Rawalpindi,Islamabad,P018,Desk,Furniture,5,25000,0.05,125000,6250.0,118750.0,85000,33750.0,Debit Card,Completed
ORD007509,2025-12-06,CUST00114,Denise Lopez,Female,41,Faisalabad,Islamabad,P020,Bookshelf,Furniture,1,18000,0.0,18000,0.0,18000.0,12000,6000.0,Debit Card,Completed
ORD007510,2024-04-05,CUST01226,Abigail Cook,Female,51,Rawalpindi,Balochistan,P007,Monitor,Electronics,2,45000,0.05,90000,4500.0,85500.0,64000,21500.0,Bank Transfer,Completed
ORD007511,2025-03-20,CUST04343,Thomas Keith,Female,32,Karachi,Sindh,P003,Headphones,Electronics,2,8500,0.1,17000,1700.0,15300.0,10000,5300.0,Debit Card,Completed
ORD007512,2024-09-19,CUST01617,David Evans,Female,46,Islamabad,Punjab,P020,Bookshelf,Furniture,4,18000,0.15,72000,10800.0,61200.0,48000,13200.0,JazzCash,Completed
ORD007513,2025-08-06,CUST03318,James Jimenez,Male,24,Rawalpindi,Islamabad,P010,Shoes,Fashion,1,9000,0.15,9000,1350.0,7650.0,5500,2150.0,Credit Card,Completed
ORD007514,2025-01-17,CUST04641,Miss Heidi Davis,Female,21,Rawalpindi,Sindh,P015,Blender,Home Appliances,3,12000,0.0,36000,0.0,36000.0,24000,12000.0,Debit Card,Completed
ORD007515,2025-07-03,CUST02671,Anna Santos,Female,38,Quetta,KPK,P012,Jeans,Fashion,1,4500,0.05,4500,225.0,4275.0,2700,1575.0,JazzCash,Completed
ORD007516,2025-01-26,CUST04814,Shirley Torres,Male,41,Quetta,KPK,P016,Vacuum Cleaner,Home Appliances,4,28000,0.0,112000,0.0,112000.0,76000,36000.0,Credit Card,Completed
ORD007517,2025-08-23,CUST04874,Sean Hicks,Male,54,Quetta,Sindh,P019,Table Lamp,Furniture,2,5000,0.05,10000,500.0,9500.0,5600,3900.0,Debit Card,Completed
ORD007518,2025-06-23,CUST03069,Susan Fleming,Male,40,Rawalpindi,Sindh,P012,Jeans,Fashion,3,4500,0.15,13500,2025.0,11475.0,8100,3375.0,JazzCash,Completed
ORD007519,2024-04-01,CUST02538,Joseph Smith,Male,24,Islamabad,Balochistan,P002,Smartphone,Electronics,5,85000,0.0,425000,0.0,425000.0,325000,100000.0,Debit Card,Completed
ORD007520,2025-07-19,CUST03175,James Blake,Male,52,Quetta,Sindh,P008,USB Cable,Accessories,3,1200,0.05,3600,180.0,3420.0,1800,1620.0,JazzCash,Completed
ORD007521,2024-06-07,CUST02638,Leslie Hahn,Female,51,Lahore,Punjab,P013,Coffee Maker,Home Appliances,1,15000,0.05,15000,750.0,14250.0,10000,4250.0,JazzCash,Completed
ORD007522,2024-08-15,CUST02223,Kristy Richard,Male,30,Lahore,Sindh,P001,Laptop,Electronics,3,120000,0.15,360000,54000.0,306000.0,285000,21000.0,Bank Transfer,Returned
ORD007523,2025-04-17,CUST00052,Michelle Williams,Female,59,Rawalpindi,Punjab,P002,Smartphone,Electronics,1,85000,0.0,85000,0.0,85000.0,65000,20000.0,Cash,Pending
ORD007524,2025-01-06,CUST02345,Mary Jenkins,Female,31,Multan,Islamabad,P014,Air Fryer,Home Appliances,3,22000,0.0,66000,0.0,66000.0,45000,21000.0,Bank Transfer,Returned
ORD007525,2025-01-10,CUST02223,Kristy Richard,Male,30,Lahore,Sindh,P004,Smart Watch,Electronics,1,18000,0.0,18000,0.0,18000.0,12000,6000.0,Bank Transfer,Completed
ORD007526,2025-07-06,CUST04696,Scott Knight,Female,33,Faisalabad,Balochistan,P006,Mouse,Accessories,2,2500,0.05,5000,250.0,4750.0,3000,1750.0,Debit Card,Completed
ORD007527,2024-02-06,CUST04267,Jason Garrison,Female,60,Rawalpindi,KPK,P013,Coffee Maker,Home Appliances,2,15000,0.1,30000,3000.0,27000.0,20000,7000.0,Bank Transfer,Returned
ORD007528,2025-09-28,CUST03109,Susan Alexander,Female,23,Lahore,Balochistan,P009,Backpack,Fashion,1,5500,0.0,5500,0.0,5500.0,3200,2300.0,Bank Transfer,Completed
ORD007529,2025-11-21,CUST01659,Sandra Hicks,Male,46,Rawalpindi,Balochistan,P016,Vacuum Cleaner,Home Appliances,1,28000,0.1,28000,2800.0,25200.0,19000,6200.0,Debit Card,Completed
ORD007530,2024-02-06,CUST03558,Edgar Garcia,Male,43,Quetta,Sindh,P001,Laptop,Electronics,5,120000,0.1,600000,60000.0,540000.0,475000,65000.0,JazzCash,Completed
ORD007531,2024-04-10,CUST04551,Melanie Marks,Female,34,Karachi,KPK,P009,Backpack,Fashion,1,5500,0.0,5500,0.0,5500.0,3200,2300.0,Cash,Completed
ORD007532,2025-06-26,CUST04823,Sarah Fitzgerald,Male,59,Lahore,Punjab,P007,Monitor,Electronics,4,45000,0.1,180000,18000.0,162000.0,128000,34000.0,Debit Card,Returned
ORD007533,2024-07-08,CUST00887,Oscar Lewis,Female,54,Peshawar,Sindh,P018,Desk,Furniture,1,25000,0.15,25000,3750.0,21250.0,17000,4250.0,Debit Card,Completed
ORD007534,2025-05-26,CUST03054,Brian Jacobs,Male,31,Lahore,Sindh,P016,Vacuum Cleaner,Home Appliances,2,28000,0.0,56000,0.0,56000.0,38000,18000.0,JazzCash,Completed
ORD007535,2025-10-19,CUST02803,Mallory Castillo,Female,20,Rawalpindi,KPK,P007,Monitor,Electronics,3,45000,0.0,135000,0.0,135000.0,96000,39000.0,Cash,Completed
ORD007536,2024-03-30,CUST02198,Nicole Garcia,Female,50,Karachi,Punjab,P018,Desk,Furniture,2,25000,0.0,50000,0.0,50000.0,34000,16000.0,Bank Transfer,Cancelled
ORD007537,2024-01-06,CUST04011,Lisa Wood,Male,26,Quetta,Sindh,P009,Backpack,Fashion,4,5500,0.0,22000,0.0,22000.0,12800,9200.0,Credit Card,Returned
ORD007538,2024-05-18,CUST00636,Amy Rios,Male,51,Karachi,Balochistan,P020,Bookshelf,Furniture,3,18000,0.1,54000,5400.0,48600.0,36000,12600.0,Bank Transfer,Completed
ORD007539,2024-04-04,CUST03015,Ashley Garcia,Female,61,Multan,KPK,P002,Smartphone,Electronics,2,85000,0.0,170000,0.0,170000.0,130000,40000.0,JazzCash,Returned
ORD007540,2025-09-22,CUST03886,Patrick Wood,Female,22,Rawalpindi,Islamabad,P005,Keyboard,Accessories,1,4500,0.0,4500,0.0,4500.0,2800,1700.0,Cash,Completed
ORD007541,2025-09-23,CUST02083,Justin Ford,Male,56,Rawalpindi,KPK,P009,Backpack,Fashion,1,5500,0.05,5500,275.0,5225.0,3200,2025.0,Debit Card,Completed
ORD007542,2025-01-20,CUST00175,William Smith,Female,29,Rawalpindi,Punjab,P004,Smart Watch,Electronics,3,18000,0.1,54000,5400.0,48600.0,36000,12600.0,Cash,Completed
